"Author","Year","Art_ID","Experimental_Unit","Group","Species","Strain","Sex","Age_wks","Duration_wks","Method","Diet_P","Diet_C","Diet_F","Diet_Iso","Diet_Leu","Diet_Val","Diet_BCAA","Diet_kJ_g","Trait","Time_fasted","Change_Adjusted","n","Mean","SD","unique_ID"
"Solon-Biet",2014,93,"93_1","93_1_7","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,13,"circ_iso",4,NA,7,7.897142857,1.777879957,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_8","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,13,"circ_iso",4,NA,4,10.655,5.35180032,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_9","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,8,"circ_iso",4,NA,4,8.79,1.725591686,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_10","M","C57Bl6_mouse","B",60,57,"ad_lib",14,57,29,0.7364,1.1102,0.8526,2.6992,17,"circ_iso",4,NA,6,8.091666667,1.629385365,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_11","M","C57Bl6_mouse","B",60,57,"ad_lib",14,29,57,0.7364,1.1102,0.8526,2.6992,17,"circ_iso",4,NA,6,6.895,0.584285889,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_12","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,8,"circ_iso",4,NA,3,8.373333333,1.022562142,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_13","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,8,"circ_iso",4,NA,4,8.3325,1.124822208,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_14","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,13,"circ_iso",4,NA,7,8.327142857,1.338938812,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_15","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,8,"circ_iso",4,NA,5,10.188,4.359262552,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_16","M","C57Bl6_mouse","B",60,57,"ad_lib",23,38,38,1.2098,1.8239,1.4007,4.4344,17,"circ_iso",4,NA,6,8.75,2.111558666,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_17","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,13,"circ_iso",4,NA,7,10.17285714,1.326822197,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_18","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,13,"circ_iso",4,NA,5,9.266,1.815566027,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_19","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,8,"circ_iso",4,NA,4,8.295,0.565950528,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_20","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,13,"circ_iso",4,NA,8,8.3475,2.346259942,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_21","M","C57Bl6_mouse","B",60,57,"ad_lib",33,20,47,1.7358,2.6169,2.0097,6.3624,17,"circ_iso",4,NA,8,9.12625,3.307191029,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_22","M","C57Bl6_mouse","B",60,57,"ad_lib",33,47,20,1.7358,2.6169,2.0097,6.3624,17,"circ_iso",4,NA,8,10.245,2.388663703,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_23","M","C57Bl6_mouse","B",60,57,"ad_lib",42,29,29,2.2092,3.3306,2.5578,8.0976,17,"circ_iso",4,NA,6,7.791666667,0.859823625,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_24","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,13,"circ_iso",4,NA,5,9.394,1.666232277,"93_1"
"Solon-Biet",2014,93,"93_1","93_1_25","M","C57Bl6_mouse","B",60,57,"ad_lib",60,20,20,3.156,4.758,3.654,11.568,17,"circ_iso",4,NA,5,9.078,2.956606162,"93_1"
"Solon-Biet",2019,94,"94_1","94_1_1","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,0.1728,0.3132,0.2268,0.7128,14.3,"circ_iso",4,NA,16,0.77126875,0.13668972,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_2","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,0.432,0.783,0.567,1.782,14.3,"circ_iso",4,NA,17,0.888505882,0.127171963,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_3","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,0.864,1.566,1.134,3.564,14.3,"circ_iso",4,NA,14,1.309185714,1.255934963,"94_1"
"Solon-Biet",2019,94,"94_1","94_1_4","M","C57Bl6_mouse","B",780,777,"ad_lib",18,64,18,1.728,3.132,2.268,7.128,14.3,"circ_iso",4,NA,17,1.300823529,0.518389737,"94_1"
"Young",1968,95,"95_1","95_1_1","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.21743006,0.288221242,0.21743006,0.723081362,17.47,"circ_iso",16.5,NA,6,6,0.1,"95_1"
"Young",1968,95,"95_1","95_1_2","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.342493215,0.454002634,0.342493215,1.138989064,17.47,"circ_iso",16.5,NA,6,6,0.1,"95_1"
"Young",1968,95,"95_1","95_1_3","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.443034183,0.58727787,0.443034183,1.473346236,17.47,"circ_iso",16.5,NA,6,6,0.1,"95_1"
"Young",1968,95,"95_1","95_1_4","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.491261151,0.651206642,0.491261151,1.633728944,17.47,"circ_iso",16.5,NA,6,6,0.1,"95_1"
"Young",1968,95,"95_1","95_1_5","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.552566619,0.73247203,0.552566619,1.837605268,17.47,"circ_iso",16.5,NA,6,6,0.1,"95_1"
"Young",1968,95,"95_1","95_1_6","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.558288463,0.740056799,0.558288463,1.856633725,17.47,"circ_iso",16.5,NA,6,5,0.1,"95_1"
"Young",1968,95,"95_1","95_1_7","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.613872087,0.813737418,0.613872087,2.041481592,17.47,"circ_iso",16.5,NA,6,6,0.1,"95_1"
"Young",1968,95,"95_1","95_1_8","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.675994961,0.896086344,0.675994961,2.248076266,17.47,"circ_iso",16.5,NA,6,7,0.1,"95_1"
"Young",1968,95,"95_1","95_1_9","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.735665617,0.975184655,0.735665617,2.446515889,17.47,"circ_iso",16.5,NA,6,9,0.1,"95_1"
"Young",1968,95,"95_1","95_1_10","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.797788491,1.057533581,0.797788491,2.653110563,17.47,"circ_iso",16.5,NA,6,9,0.1,"95_1"
"Young",1968,95,"95_1","95_1_11","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.859093959,1.138798969,0.859093959,2.856986887,17.47,"circ_iso",16.5,NA,6,8,0.1,"95_1"
"Young",1968,95,"95_1","95_1_12","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,0.877894303,1.163720355,0.877894303,2.919508961,17.47,"circ_iso",16.5,NA,6,17,0.1,"95_1"
"Young",1968,95,"95_1","95_1_13","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.957182708,1.26882359,0.957182708,3.183189006,17.47,"circ_iso",16.5,NA,6,17,0.1,"95_1"
"Young",1968,95,"95_1","95_1_14","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,0.981704896,1.301329745,0.981704896,3.264739537,17.47,"circ_iso",16.5,NA,6,20,0.1,"95_1"
"Young",1968,95,"95_1","95_1_15","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,1.105133238,1.46494406,1.105133238,3.675210536,17.47,"circ_iso",16.5,NA,6,11,0.1,"95_1"
"Young",1968,95,"95_1","95_1_16","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",13.21156599,65.20240481,21.5860292,1.116576925,1.480113599,1.116576925,3.713267449,17.47,"circ_iso",16.5,NA,6,5,0.1,"95_1"
"Young",1968,95,"95_1","95_1_17","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.276788549,1.692487146,1.276788549,4.246064244,17.47,"circ_iso",16.5,NA,6,15,0.1,"95_1"
"Young",1968,95,"95_1","95_1_18","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"circ_iso",16.5,NA,6,9,0.1,"95_1"
"Young",1968,95,"95_1","95_1_19","R","Sprague_Dawley_rat","M",NA,2,"ad_lib",17.20354996,61.21042084,21.5860292,1.435365359,1.902693616,1.435365359,4.773424334,17.47,"circ_iso",16.5,NA,6,8,0.1,"95_1"
"Campos-Ferraz",2011,101,"101_1","101_1_1","R","Wistar_rat","M",3,6,"ad_lib",18.29,65.91,15.8,0.87,1.58,1.02,3.47,16.21,"circ_iso",0,NA,8,207.192,25.248,"101_1"
"Campos-Ferraz",2011,101,"101_1","101_1_2","R","Wistar_rat","M",3,6,"ad_lib",19.68,64.78,15.53,1.28,2.32,1.51,5.11,16.49,"circ_iso",0,NA,8,199.433,43.797,"101_1"
